"timestamp","sleep","the_day"
8.51666666666667,64.9386228217765,"Friday 14-15 Mar, 2014"
8.58333333333333,72.3375780242594,"Friday 14-15 Mar, 2014"
8.63333333333333,69.8841481256261,"Friday 14-15 Mar, 2014"
8.68333333333333,63.0853933068298,"Friday 14-15 Mar, 2014"
8.75,51.2186784447123,"Friday 14-15 Mar, 2014"
8.8,38.1989301972623,"Friday 14-15 Mar, 2014"
8.85,24.0004603041293,"Friday 14-15 Mar, 2014"
8.91666666666667,18.5888215828038,"Friday 14-15 Mar, 2014"
8.96666666666667,11.9288753419084,"Friday 14-15 Mar, 2014"
9.03333333333333,14.5070373511929,"Friday 14-15 Mar, 2014"
9.08333333333333,18.1562498315339,"Friday 14-15 Mar, 2014"
9.13333333333333,27.8862430996219,"Friday 14-15 Mar, 2014"
9.2,35.747872728645,"Friday 14-15 Mar, 2014"
9.25,50.6955460865022,"Friday 14-15 Mar, 2014"
9.3,63.2386785681544,"Friday 14-15 Mar, 2014"
9.36666666666667,72.7600004266624,"Friday 14-15 Mar, 2014"
9.41666666666667,77.2247136151579,"Friday 14-15 Mar, 2014"
9.46666666666667,74.1181420542335,"Friday 14-15 Mar, 2014"
9.53333333333333,68.9825506860077,"Friday 14-15 Mar, 2014"
9.58333333333333,66.3607750547658,"Friday 14-15 Mar, 2014"
9.63333333333333,65.5337532068187,"Friday 14-15 Mar, 2014"
9.7,71.9347884249293,"Friday 14-15 Mar, 2014"
9.75,72.1925356459848,"Friday 14-15 Mar, 2014"
9.8,75.221185521412,"Friday 14-15 Mar, 2014"
9.86666666666667,73.9503795899289,"Friday 14-15 Mar, 2014"
9.91666666666667,71.0392385320762,"Friday 14-15 Mar, 2014"
9.98333333333333,64.4875764338555,"Friday 14-15 Mar, 2014"
10.0333333333333,59.7118804674607,"Friday 14-15 Mar, 2014"
10.0833333333333,59.2478349235832,"Friday 14-15 Mar, 2014"
10.15,61.3033056457542,"Friday 14-15 Mar, 2014"
10.2,65.9726029693039,"Friday 14-15 Mar, 2014"
10.25,69.5579928271774,"Friday 14-15 Mar, 2014"
10.3166666666667,82.0672000205083,"Friday 14-15 Mar, 2014"
10.3666666666667,86.9258208086646,"Friday 14-15 Mar, 2014"
10.4166666666667,91.2767773233723,"Friday 14-15 Mar, 2014"
10.4833333333333,90.7368295331484,"Friday 14-15 Mar, 2014"
10.5333333333333,92.8776187095762,"Friday 14-15 Mar, 2014"
10.5833333333333,87.8048484077653,"Friday 14-15 Mar, 2014"
10.65,85.9763092255353,"Friday 14-15 Mar, 2014"
10.7,88.1264234365943,"Friday 14-15 Mar, 2014"
10.75,85.7206167475379,"Friday 14-15 Mar, 2014"
10.8166666666667,88.4941644453943,"Friday 14-15 Mar, 2014"
10.8666666666667,88.8690495054067,"Friday 14-15 Mar, 2014"
10.9166666666667,92.1011647799155,"Friday 14-15 Mar, 2014"
10.9833333333333,95.3941269843366,"Friday 14-15 Mar, 2014"
11.0333333333333,91.3116664278854,"Friday 14-15 Mar, 2014"
11.1,93.7704817624342,"Friday 14-15 Mar, 2014"
11.15,93.1122690526873,"Friday 14-15 Mar, 2014"
11.2,90.8349589191346,"Friday 14-15 Mar, 2014"
11.2666666666667,94.1322866178356,"Friday 14-15 Mar, 2014"
11.3166666666667,92.1761713330343,"Friday 14-15 Mar, 2014"
11.3666666666667,94.3276793299157,"Friday 14-15 Mar, 2014"
11.4333333333333,94.2644316297537,"Friday 14-15 Mar, 2014"
11.4833333333333,94.6099122735849,"Friday 14-15 Mar, 2014"
3.2,94.6702501828816,"Saturday 15-16 Mar, 2014"
3.26666666666667,91.4470579454581,"Saturday 15-16 Mar, 2014"
3.35,94.8973521899251,"Saturday 15-16 Mar, 2014"
3.43333333333333,92.6425231530896,"Saturday 15-16 Mar, 2014"
3.51666666666667,91.2884649599605,"Saturday 15-16 Mar, 2014"
3.6,62.1962640952191,"Saturday 15-16 Mar, 2014"
3.68333333333333,45.5753891013228,"Saturday 15-16 Mar, 2014"
